2018-08-27 10:53:04,817 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7e55ee2e: startup date [Mon Aug 27 10:53:04 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-08-27 14:17:49,590 | INFO  | Apache ActiveMQ 5.15.0 (localhost, ID:DESKTOP-RM27V4P-56537-1535350669221-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-27 14:17:49,591 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-27 14:17:50,047 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-08-27 14:17:50,139 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-08-27 14:17:50,139 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-08-27 14:17:50,205 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-08-27 14:17:50,364 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-08-27 14:17:50,600 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-08-27 14:53:04,599 | WARN  | Transport Connection to: tcp://127.0.0.1:57737 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57737@61616
2018-08-27 14:53:09,822 | WARN  | Transport Connection to: tcp://127.0.0.1:56563 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:56563@61616
2018-08-27 14:53:12,213 | WARN  | Transport Connection to: tcp://127.0.0.1:56565 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:56565@61616
2018-08-27 14:53:20,926 | WARN  | Transport Connection to: tcp://127.0.0.1:57538 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57538@61616
2018-08-27 14:53:25,383 | WARN  | Transport Connection to: tcp://127.0.0.1:57789 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57789@61616
2018-08-27 14:53:29,983 | WARN  | Transport Connection to: tcp://127.0.0.1:57821 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57821@61616
2018-08-27 16:08:54,297 | WARN  | Transport Connection to: tcp://127.0.0.1:65306 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65306@61616
2018-08-27 16:08:54,297 | WARN  | Transport Connection to: tcp://127.0.0.1:65305 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65305@61616
2018-08-27 16:11:52,043 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7b36eab3: startup date [Mon Aug 27 16:11:52 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-08-27 16:11:52,726 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\apache-activemq-5.15.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-27 16:11:52,891 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-08-27 16:11:52,925 | INFO  | Recovering from the journal @1:494883 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-08-27 16:11:52,963 | INFO  | Recovery replayed 1318 operations from the journal in 0.051 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-08-27 16:11:52,973 | INFO  | PListStore:[D:\apache-activemq-5.15.0\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2018-08-27 16:11:53,120 | INFO  | Apache ActiveMQ 5.15.0 (localhost, ID:DESKTOP-RM27V4P-49304-1535357512984-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-27 16:11:53,213 | INFO  | Listening for connections at: tcp://DESKTOP-RM27V4P:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-27 16:11:53,215 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-27 16:11:53,219 | INFO  | Listening for connections at: amqp://DESKTOP-RM27V4P:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-27 16:11:53,220 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-27 16:11:53,224 | INFO  | Listening for connections at: stomp://DESKTOP-RM27V4P:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-27 16:11:53,226 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-27 16:11:53,230 | INFO  | Listening for connections at: mqtt://DESKTOP-RM27V4P:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-27 16:11:53,232 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-27 16:11:53,314 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3f8c130f{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2018-08-27 16:11:53,355 | INFO  | Listening for connections at ws://DESKTOP-RM27V4P:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2018-08-27 16:11:53,356 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-27 16:11:53,357 | INFO  | Apache ActiveMQ 5.15.0 (localhost, ID:DESKTOP-RM27V4P-49304-1535357512984-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-27 16:11:53,359 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-27 16:11:53,750 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-08-27 16:11:53,900 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-08-27 16:11:53,900 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-08-27 16:11:53,960 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-08-27 16:11:54,120 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-08-27 16:11:54,375 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-08-27 16:13:51,345 | WARN  | Transport Connection to: tcp://127.0.0.1:49346 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49346@61616
2018-08-27 17:16:24,962 | WARN  | Transport Connection to: tcp://127.0.0.1:60900 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60900@61616
2018-08-27 17:16:28,731 | WARN  | Transport Connection to: tcp://127.0.0.1:60759 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60759@61616
2018-08-27 17:20:14,292 | WARN  | Transport Connection to: tcp://127.0.0.1:61001 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61001@61616
2018-08-27 17:31:47,180 | WARN  | Transport Connection to: tcp://127.0.0.1:61364 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61364@61616
2018-08-27 17:31:51,390 | WARN  | Transport Connection to: tcp://127.0.0.1:61346 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:61346@61616
2018-08-27 17:34:06,739 | WARN  | Transport Connection to: tcp://127.0.0.1:62849 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:62849@61616
2018-08-27 17:34:06,739 | WARN  | Transport Connection to: tcp://127.0.0.1:62848 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:62848@61616
2018-08-27 17:43:12,357 | WARN  | Transport Connection to: tcp://127.0.0.1:63076 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63076@61616
2018-08-27 17:43:12,357 | WARN  | Transport Connection to: tcp://127.0.0.1:63075 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:63075@61616
2018-08-27 18:00:35,110 | WARN  | Transport Connection to: tcp://127.0.0.1:49447 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:49447@61616
2018-08-28 09:16:55,512 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7b36eab3: startup date [Tue Aug 28 09:16:55 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-08-28 09:16:56,210 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\apache-activemq-5.15.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-28 09:16:56,432 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-08-28 09:16:56,465 | INFO  | Recovering from the journal @1:1598343 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-08-28 09:16:56,477 | INFO  | Recovery replayed 317 operations from the journal in 0.027 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2018-08-28 09:16:56,486 | INFO  | PListStore:[D:\apache-activemq-5.15.0\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2018-08-28 09:16:56,613 | INFO  | Apache ActiveMQ 5.15.0 (localhost, ID:DESKTOP-RM27V4P-50403-1535419016495-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-28 09:16:56,713 | INFO  | Listening for connections at: tcp://DESKTOP-RM27V4P:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-28 09:16:56,714 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-28 09:16:56,718 | INFO  | Listening for connections at: amqp://DESKTOP-RM27V4P:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-28 09:16:56,720 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-28 09:16:56,724 | INFO  | Listening for connections at: stomp://DESKTOP-RM27V4P:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-28 09:16:56,727 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-28 09:16:56,731 | INFO  | Listening for connections at: mqtt://DESKTOP-RM27V4P:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2018-08-28 09:16:56,733 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-28 09:16:56,818 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6e9ff894{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2018-08-28 09:16:56,871 | INFO  | Listening for connections at ws://DESKTOP-RM27V4P:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2018-08-28 09:16:56,872 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2018-08-28 09:16:56,874 | INFO  | Apache ActiveMQ 5.15.0 (localhost, ID:DESKTOP-RM27V4P-50403-1535419016495-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-28 09:16:56,875 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2018-08-28 09:16:57,408 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2018-08-28 09:16:57,511 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-08-28 09:16:57,511 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2018-08-28 09:16:57,599 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2018-08-28 09:16:57,751 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2018-08-28 09:16:58,006 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2018-08-28 16:08:02,924 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@29b60441: startup date [Tue Aug 28 16:08:02 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2018-08-28 16:08:03,169 | ERROR | Failed to load: class path resource [activemq.xml], reason: Line 120 in XML document from class path resource [activemq.xml] is invalid; nested exception is org.xml.sax.SAXParseException; lineNumber: 120; columnNumber: 105; cvc-complex-type.2.4.a: 发现了以元素 'networkConnectors' 开头的无效内容。应以 '{"http://activemq.apache.org/schema/core":ldapNetworkConnector, "http://activemq.apache.org/schema/core":multicastNetworkConnector, "http://activemq.apache.org/schema/core":networkConnector, WC[##other:"http://activemq.apache.org/schema/core"]}' 之一开头。 | org.apache.activemq.xbean.XBeanBrokerFactory | WrapperSimpleAppMain
org.springframework.beans.factory.xml.XmlBeanDefinitionStoreException: Line 120 in XML document from class path resource [activemq.xml] is invalid; nested exception is org.xml.sax.SAXParseException; lineNumber: 120; columnNumber: 105; cvc-complex-type.2.4.a: 发现了以元素 'networkConnectors' 开头的无效内容。应以 '{"http://activemq.apache.org/schema/core":ldapNetworkConnector, "http://activemq.apache.org/schema/core":multicastNetworkConnector, "http://activemq.apache.org/schema/core":networkConnector, WC[##other:"http://activemq.apache.org/schema/core"]}' 之一开头。
	at org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:399)[spring-beans-4.3.9.RELEASE.jar:4.3.9.RELEASE]
	at org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:336)[spring-beans-4.3.9.RELEASE.jar:4.3.9.RELEASE]
	at org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:304)[spring-beans-4.3.9.RELEASE.jar:4.3.9.RELEASE]
	at org.apache.xbean.spring.context.ResourceXmlApplicationContext.loadBeanDefinitions(ResourceXmlApplicationContext.java:111)[xbean-spring-4.2.jar:4.2]
	at org.apache.xbean.spring.context.ResourceXmlApplicationContext.loadBeanDefinitions(ResourceXmlApplicationContext.java:104)[xbean-spring-4.2.jar:4.2]
	at org.springframework.context.support.AbstractRefreshableApplicationContext.refreshBeanFactory(AbstractRefreshableApplicationContext.java:129)[spring-context-4.3.9.RELEASE.jar:4.3.9.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(AbstractApplicationContext.java:614)[spring-context-4.3.9.RELEASE.jar:4.3.9.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:515)[spring-context-4.3.9.RELEASE.jar:4.3.9.RELEASE]
